Date,Tweet,Username,Location,Profile Bio,Likes,Retweets
2022-10-14,"Seriously, the only people pushing the nuclear threat are world leaders looking for a distraction and their lap dog media minions.

I'm more concerned about inflation, crime, and rising food and energy prices.

Nice try with an old standby though🙄 https://t.co/kCiWPYEtbC",notaklingon11,Parts Unknown,"What do you mean I couldn't be President Of the United States of America? 
Tell me something, it's still ""We The People"" right?

- Dave Mustaine

No Trains!!",10,4
2022-10-14,"The pace of sales at U.S. retailers was unchanged in September as rising prices for rent and food chipped away at money available for other things. Retail sales were flat, down from a revised. 0.4% growth in August, the Commerce Department reported. https://t.co/sfHgYOIH1R",CarnageMovie,MichaelJosephMiller@email.com,"Michael Joseph Miller (born August 28, 1989) said: Kill everybody! Destroy religions, schools, governments, and businesses! Do not have sex! Do not get married!",0,0
2022-10-14,"@Jim_Jordan Well, sending an armed mob to storm the Capitol, try and murder police, and government officials, and overthrow a duly elected government is a bit more serious than GLOBAL rising prices due to a GLOBAL pandemic. If you don't realize that, then you have no business being in gov't",Kimbly73,,Just trying to leave the world a better place #FBR #BLM #NeverAgain. Stand with Ukraine! Black Lives Matter! We should not have fascists in US government!,1,0
2022-10-14,@POTUS With record inflation and rising gas prices. That is what all Americans want...,RyanTay69724952,,,0,0
2022-10-14,"Rising food and fuel prices have led to growing civil unrest that has plunged #Haiti into chaos.

WFP continues to support vulnerable Haitians and is committed to stay and deliver. 

Working with Haitians to boost their resilience remains WFP’s top priority in the country. https://t.co/C7vhljt7wB",WFP_Media,WorldWide,"Latest news, data and stories about hunger, nutrition and the work of @WFP. 

For interview requests email wfp.media@wfp.org.",19,8
2022-10-14,@bryan_castillo So let's just indulge the rising prices of everything while the poor gets poorer and the middles class no longer feels any benefits from this government.,boredpoorguy,uranus,Made by awesome people. sharpened by experience and proven by time.,17,0
2022-10-14,Retail sales have fluctuated but generally risen in recent months amid higher prices and rising interest rates that can make big purchases more expensive https://t.co/a7EC9Akmto via @WSJ,The_Quest_Org,,"The Quest Organization identifies, recruits, and introduces the most sought after  talent to our notable clientele in the global marketplace.",0,0
2022-10-14,@JustStop_Oil The irony of climate activists defacing a work of art in protest of rising energy prices which are a direct result of climate friendly policy.,psienide,"Dallas, TX",It's all bullshit anyways.,0,0
2022-10-14,"@policytensor @WebbTraverse1 @adam_tooze It won’t be a good test because it’s not rising prices but lack of availability. If they could get all the gas they wanted /needed just at a higher price equal to the cost paid by the rest of the world it would be a good test, but that’s not the case.",StanWiechnik,Northwest Alabama,"Retired Army. Student of human nature, history, foreign policy, politics, and war.",0,0
2022-10-14,"ASK YOUR AGENT: ""Are we in a housing bubble, and is it going to burst?""

Good news, friends! The economists have spoken, and all indications point to a strong and healthy market, despite rising prices and limited inventory. 

Shoot over a DM if you have any questions!

#homebuyer https://t.co/PwXTSJQBQS",BustosRealty,"Miami, Florida","At Bustos Realty, we guarantee to help you achieve your Real Estate goals as professionally and quickly as possible. Give us a call today! (305) 903-4456",0,0
2022-10-14,"I live in a dual income household &amp; we’ve had plenty of budget chats lately bc of rising prices. How are American seniors or folks on a fixed income managing? 💔💔 #inflation 

#CPI for all items rises 0.4% in September as shelter and food increase https://t.co/BaoJWYc9Pn",EmiliePoteat,"New York, NY",Disability Advocate | Impact Investor | Wife | Mom | Retired Sociologist 👩‍💻📈🏳️‍🌈👧👧👶🐶🐕✏️,0,0
2022-10-14,@WhiteHouse DOES NOT MATTER W/ INFLATION 8.5% &amp; GAS PRICES RISING.............,DanimosM,,"Democrat,  Black/Latina",0,0
2022-10-14,@WHCOS Social Security is only going up because it tied to the CPI which is rising due to inflation caused by Biden administration.  Increase will barely cover the higher prices people are paying. Useless Joe Strikes Again.,ToomuchEt,,"Orlando, Fl",0,0
2022-10-14,"Now @ChenderClaudia asks @TimHoustonNS about rising grocery prices. Why is there no support for increased cost of living? Premier says he’s concerned. Sustainable changes are being made, such as wage increases and senior grants. #nspoli",MichaelTGorman,Nova Scotia,Keeping tabs on Nova Scotia for CBC.ca/ns. Contact via: michael(dot)gorman(at)cbc.ca,4,0
2022-10-14,How long can Liz Truss hold out as PM? The economy is in dire straits and the citizenry is groaning under the heavy weight of rising cost of living and energy prices.,aydottt,,"...love the hustle but family comes first. Deep and cerebral. Detest laziness, cheats and dishonesty.",0,0
2022-10-14,"September inflation breakdown: Where are prices rising the fastest?

https://t.co/4DWu7XC5Nh
#USA #America #Election2022 #boomers #Millennials #ParentingNews #parenting #GenX #GenZ",DR10001,USA,"Lifelong Buckeye, former hotelier, University Administrator & AP/UPI published newspaperman. pragmatic Conservative Objectivist..Win With People!",0,0
2022-10-14,@IAmMrMeks Confam! They can afford to book flights. A lot have postponed Nigeria this December cos of the rising flight prices,mr_adewest,New Jersey/Lagos,"Clase Azul/Don Julio Plug, United Nations Accredited Photographer, Tech Bro, Professional Wedding Crasher, 1/2 Yoruba, 1/2 Amazing. Food gives me JOY! Jer 29:11",0,0
2022-10-14,"@Michellefromth1 @RepTroyNehls I care about rising prices. I also care about the law. You have to ask, what kind of person would be willing to protect a blatant criminal? What type of person is Troy?",MttGdmn,,Democratic capitalism strengthens the foundation of society and regulates the top. Republican capitalism is a class system that controls the bottom's scraps.,0,0
2022-10-14,"After a fresh report showing inflation rising, President Biden says prices would get higher if Republicans win control of Congress https://t.co/46vRULehEa via @bpolitics 
Here we go with Sleepy Joe",vmm1171,,i'm me,0,0
2022-10-14,Retail sales have fluctuated but generally risen in recent months amid higher prices and rising interest rates that can make big purchases more expensive https://t.co/GCMY1FrQiT via @WSJ,bcpmortgage,Miami,"President/Founder - Commercial & Residential Licensed Mortgage Brokerage Business
PERS NMLS# 1098318 - BUS NMLS#  2046862",0,0
2022-10-14,"Have you been hearing rumors that the market is crashing? 🤔

Well, here’s where we’re at right now:

The current housing market trends show that it is expected to continue its upward trend in the next couple of years. Home prices have continued to rise despite rising mortgag ... https://t.co/9lHle37DA4",brianurdiales,Denver Colorado,Realtor® at The Urdiales Group in Denver Colorado.,0,0
2022-10-14,Percent change month over month. Food prices are rising. https://t.co/cUbjDTuQ75,Mobil3_Kyd,"Irvington, NJ","Coolest person you'll ever meet, Engineer, Father, Meme connoisseur 🤪, instagram @ikyd_u_not86",0,0
2022-10-14,"@jason05017338 @DevonGraham31 @thehill 2.High energy costs. Again, Oil and Gas companies recording RECORD PROFITS. There is no shortage yet they continue to raise prices to line their stockholder's pockets 3) Crime has been rising since 2020 and  8 out to the 10 highest crime rates are in Republican run States.",ChrissieRuff,PA & NJ,“Women belong in all places where decisions are being made. It shouldn’t be that women are the exception.”-RBG  #VoteBlue #Resist #Bluecrew #Roevemberiscoming,0,0
2022-10-14,"Webinars📢Rising energy prices &amp; other increasing costs of doing business are impacting companies across all sectors. Attend these weekly webinars to see what action you can take &amp; what support you can access👇#Energy #Business #Support #Webinar  
https://t.co/5oNzAYKgFk",investinNLincs,"North Lincolnshire, UK","North Lincolnshire Council’s Economy and Growth team – providing all you need to start up, locate or grow your business/organisation. #BestPlaceNL #northlincs",0,0
2022-10-14,@ftmoney Amazing what rising house prices and taking out equity to buy a new car can achieve. One minute you are looking on rightmove at how rich you are to suddenly being in negative equity.,RavisSam,,I love looking at men all day,0,0
2022-10-14,Grenlec announces reduction in fuel rate after 20 months of rising fuel prices https://t.co/yEB9l9vy2W,newtodaygrenada,Grenada,"Welcome to The New Today on twitter. Follow for news, comments and features. Contact us: information@thenewtodaygrenada.com",0,0
2022-10-14,@MarshaBlackburn Do you seriously want to discuss the massive arse kissing that TFG did to the Saudis? How about you ask why they gave Kushner TWO BILLION dollars. You're just mad because you love to complain about rising gas prices and now they're going back down. #GOPhypocrisy,Renniegirl85,,"Feminist, Liberal, Witch.  I love cats, UK, PSL, HP⚡️, the ocean, nail polish, and being an Avon rep! Be nice to each other.  youravon.com/rjwertz  🧙‍♀️🐸💫",0,0
2022-10-14,"@NoMasterNoRuler @bennyjohnson When they talk about inflation,they mean the rising level of prices(aka CPI goes up).
The problem here is that most people think that 6.6% also corresponds to the expansion of monetary supply which the government gave way to: this is just another form of monetary illusion.",DarthInvader13,,Sapient 🧠| self-conscious | agendered |dildo |XMR🗿 BTC🤓|✌⏩ | All of my posts are satire,0,0
2022-10-14,"#Biden #Democrats 
https://t.co/tHPpLFLq2Y
Gas prices begin rising again",softwarnet,"Richmond, VA","@Softwar on Parler CEO Softwar Inc., former journalist, author, expert encryption security programmer, developed Quantum based encryption using light.",1,0
2022-10-14,"@bulldoghill While a rising tide raises all ships, rising gas prices raises all all other prices. Time to switch to alternative fuels/energies - plural.",BanksClan,,man of God; son; husband; father; grandfather,0,0
2022-10-14,"@SenSanders Actually food prices are rising because gas prices are rising (thanks to your friends in Russia), and because of inflation (helped by “cancelling student debt, and checks of money to all, high housing/rent, etc). Btw your state Vermont is the 6th most expensive state to retire in",mrsarcasticass1,Inside your mom,Hi. I’m Cpt Obvious...But you probably knew that already. Tweeting obvious things. Watching the stupidity of the World and putting it on blast for all to see,0,0
2022-10-14,"Abu Dhabi: While the entire nation has recently been concerned about rising fuel prices, the United Arab Emirates (UAE) is leading the way in development with the launch of the world’s first production-ready, long-range solar electric vehicle (EV), Lightyear 0. On Thursday, Nethe https://t.co/g9fsrZF8i5",Deccan_Cable,"Hyderabad, India",Become more informed.,0,0
2022-10-14,"@MuzzammilAslam3 @SdqJaan Same goes for Pepsi &amp; Coke too , Dollar slipping down but zero effect on market, Rather prices are rising on daily basis",MasoodUmr,"Islamabad, Pakistan",Business Development Manager | F R E E L A N C E R |  #Messi #fan Anytime any day any circumstances #Messi,0,0
2022-10-14,"@Morning_Joe Inflation 8.2% inflation, rising gasoline and food prices,out of control crime,kids being exposed to porn,invasion of southern border,defunding of our police are kitchen table items. Only way Dems could win midterms is to cheat.",ROGERGB,"ODESSA, TEXAS","Backup. @RB98SS Lifer Establishment Politicians both D’s&R’s need to be voted out. Climate Change is about Control, not Climate.",0,0
