Date,Tweet,Username,Location,Profile Bio,Likes,Retweets
2022-10-14,"The pace of sales at U.S. retailers was unchanged in September from August rising prices for rent and food chipped away at money available for other things.
https://t.co/lK2EsjDA6I",news5wcyb,"Bristol, VA",Local news and weather serving Northeast Tennessee and Southwest Virginia.,1,0
2022-10-14,"@Jim_Jordan If it takes time for fiscal policy to effect prices and rising inflation began AS SOON as Biden took office, wouldn’t that make the guy before him responsible? Asking for a Republican.

Jk Republicans don’t care about the truth.",seanquincy1,"Lake George, NY",just a guy who has been swept into the abyss of online politics.,1,1
2022-10-14,@wookietim @LetsRoshambo @rising_serpent Biden is releasing the oil reserves to reduce gas prices. What happens when that stops……,boxerbuddy4,"Southern California, USA","Patriotic American, MAGA, America First",0,0
2022-10-14,"@MaxAbrahms Biden is demagoging this, an anticipatory defense against rising gas prices. But I haven’t heard anyone say that cutting oil production is worse than terrorism.",ArniePodgorsky,"McLean, Virginia","Energy lawyer- it is more interesting than you think. Also foreign affairs, jazz, Jewish studies, biking, hiking.",0,0
2022-10-14,September inflation breakdown: Where are prices rising the fastest? | Fox Business https://t.co/K8FcLOYuCE,SelinKebapci,8 G,"RTs and links ≠ endorsement)
#Lawyer
Pennsylvania State University
Villanova University
Temüjin's Soldier.",0,0
2022-10-14,"If it takes time for fiscal policy to effect prices and rising inflation began AS SOON as Biden took office, wouldn’t that make the guy before him responsible? Asking for a Republican.

Jk Republicans don’t care about the truth.",seanquincy1,"Lake George, NY",just a guy who has been swept into the abyss of online politics.,2,1
2022-10-14,"Bangladesh experiences its biggest power outage in 10 years. Energy is also becoming scarce in Pakistan. The reason?

Eu buys everything in liquid gas and oil on the world market. Prices are rising and are no longer affordable for poor countries. Same to follow w/ food. https://t.co/PwYCwxsHSu",Danijela071,,"altobjective.com
International relations and development; Conflict resolution.",13,5
2022-10-14,"On Thursday, U.S. Rep. Abigail Spanberger called on the Senate to pass her legislation as Virginians and Americans continue to struggle with rising food and gas prices.
https://t.co/mA8va5EjQp",RBarnabi,"Staunton, VA","Writer, photographer, cat mom, animal lover, environmentalist, book & theater lover, realist. National Editor of Augusta Free Press.",0,0
2022-10-14,"@pickardpotter @ElectricWookie @llad91 @JuliaHB1 From your own article!..... 

RICS chief economist Simon Rubinsohn said although house prices were still rising, ""storm clouds"" were gathering over both pricing and sales.

Lots of ""May"" and ""could"" in your gotcha article!",Rashid01979019,Far Far Away.,Never Labour!,0,0
2022-10-14,"@tparsi @dwnews America sells gas to Europe at double the price for its own good. Treat people as you like to treat you. If the price of oil collapses, do you compensate for your tears? You want to price Russian oil, and Russia will stop selling, and here prices are rising. The issue is not only",k0bG704Ji8QLyNq,,,1,2
2022-10-14,@RBReich Let's not mention lockdowns killing the majority of small businesses causing people to have to shop at big chain stores. Or that consumer prices are rising far slower the producer prices meaning companies are taking on a part of the inflation and not passing it on. I could go on,mattbennett3384,,"Skater, gamer, dumbass crypto addict",0,0
2022-10-14,"@basia_piascik @astockwatch1 @marketwirenews Yeah, I've been watching $EARI for a while now and my bitterly honest opinion on it is- It is a wonderful stock that has been rising rapidly and you should really go for it. Prices will surge if it blows up so better hurry!",KokerBilge,Miami,"""Be cautious of claims of large profits from day trading."" Feel free to drop a text if you have any queries regarding stocks or the market.",0,0
2022-10-14,"@POTUS My retirement account TANKED...Gas prices are rising again. Groceries are sky rocketing. EVERYTHING that you ""GIVE""... comes with a HUGE price... While you are doing a Quis Quo Pro with Saudia Arabia! &lt;&lt;&lt; Wasn't that what President Trump Impeached for ? A Quid Quo Pro ?",JCBaileyHickman, USA,Make no mistake about it.. There WAS an insurrection. An armed insurrection was executed by the FBI on the home of a past president,0,0
2022-10-14,@CharlieCrist The left is  debacle after debacle. Ur only actual issue u run on is wanting to kill babies 2 months all the way to term. U armed thousands of terrorists &amp; allowed millions to invade our border. Prices on everything high &amp; rising. U weaken our military while u pay 4 others war,cajunmental,,,0,0
2022-10-14,"Via @FortuneMagazine home prices in the world’s most expensive housing market could fall 30%, via @GoldmanSachs. Hong Kong’s housing market has survived political change and the COVID pandemic to remain the world’s most expensive. One thing it can’t escape: rising interest rates. https://t.co/dRLhfECFDB",smsold,"Santa Monica, California","Real Estate marketing solutions company with a difference. Unique branded marketing programs for agents, broker and developers from branding to websites.",0,0
2022-10-14,"Along with rising prices, #HomeMortgage rates have skyrocketed over the past year. @SteveLanceNTD speaks to Rep. @RepBillJohnson (R-Ohio) to discuss the latest CPI report and the state of the #Economy. 

Full Video 👉https://t.co/hpA0uDwlVg https://t.co/xOuPEQ7U9u",news_ntd,"New York, NY","Your independent voice in TV news—bringing back reliable, honest news reporting.
Newsletter sign up: newsletter.ntd.com
Support us: donorbox.org/ntdtv",2,2
2022-10-14,@POTUS A $140 bump up and a $690 dollar loss due to inflation and rising energy prices—directly caused by your administration—is a significant net LOSS.  You are crushing seniors and those on fixed incomes.  Remembering the pushing grandma off a cliff add at this point.,jakeintexas1,,Retired USAF flghter pilot and airline pilot in B747-400/777 now instructing. Constitutionalist and Libertarian.  Ultra double super MAGA !,0,0
2022-10-14,@POTUS And inflation and gas prices just keep on rising.,eh_da,Texas,,0,0
2022-10-14,@minna_alander Macron supports sending weapons and a traditional military response to tactical nukes. Russia would stand no chance against a NATO assault. He represents the silent majority in France. Rising energy prices are mostly on communist state funded unions trying to destroy France.,PhiliptheUSFr,online,"Lived mostly in France and US. Technology & History Nerd & Gamer.
Lived in Ukraine until Jan 27th 2022, founder of NGO for developing the countryside in 2019.",0,0
2022-10-14,"24 days until Nov 8th✅

BIDENS FAILURES
Inflation +8.2% rising👆 
Gas prices $$$ rising👆    
CRIME record highs rising👆 
Mortgage rates 14 year high 👆 
2m + illegals + 1m undetected 👆
Student loan bail-out YOU PAY 👆
401k 👈 
Education: Crt and Drag Queens 👈
Afghanistan 👈",Xzanadu1,,"God's command says to Love your neighbour as yourself.... but ""wokeism"" cancels your neighbour and takes away his liberty.     
🇬🇧 Uk : evangelist 🇬🇧",3,3
2022-10-14,"🇸🇪AFT006.) 14 EKIM 2022

""If this isn't a perfect storm, I don't know what one looks like""

https://t.co/9PPMvRUhOr
+
DOOU (ASYA), BATI'nın (AVRUPA) EBESİNİ DİKTİ'nin INGILIZCESİ! muhaha..

All of Europe is living with rising electricity prices,",SCAN_Monitor,,"Isvec, Norvec, Danimarka gazetelerinden TURKIYE haberleri",0,0
2022-10-14,BIDEN and RAMAPHOSA are faced with similar situations: rising gas prices  and inflation.  This two Presidents have a  lot in common moreover they are both stupid,RabodibaGordon,,,0,0
2022-10-14,"@Joe07600163 @leadlagreport More like incentives and investor behavior.  The Fed QT (bond supply up) and rates rising causes the newer bonds to have higher yields, which causes money inflows to bonds (demand up), which pushes prices down, which causes yields to rise more, etc.",LoprestiJohn,,"""Pudding"" something stupid here because I don't want to write a bio",6,0
2022-10-14,"So, their dear leader and his green new deal policies have caused oil shortages which leads to fuel shortages which leads to rising fuel prices which leads to poverty and famine.
Their solution is to end oil?
#Oil 
#LiquidGold https://t.co/JGiDSreRHp",CitizenLenz,America,Citizen. Patriot. Musician.,4,1
2022-10-14,"Democrats’ lead with Hispanic voters smaller than 2018, Post-Ipsos poll finds

63% would support Democrats for Congress if election held today vs. 36% for Republicans

Rising prices ranked most important issue

80% rate economy as “not so good” or “poor”

https://t.co/Xk9oAQjzZ8 https://t.co/RmdsqkhBBb https://t.co/EXLksiLRq7",ProdigalThe3rd,,Aggregator of news/data/info that corporate media fails to amplify to the general public. “I have never let my schooling interfere with my education.”,1,0
2022-10-14,"Africa Director Abebe Aemro Selassie said the International Monetary Fund (IMF) will help African countries affected by rising food prices.

The rise in food prices has made many individuals food insecure.
...
#AfricaFirst #NewsCentralTV #IMF https://t.co/UGJwtWUiki",NewsCentralTV,Africa,"DSTV CH 422, StarTimes CH 274, AVO CH 23 Africa.First We’re on a mission to tell complete and balanced African stories using technology & innovation.",0,0
2022-10-14,"Majorities of key voter groups say that rising gas prices would make them more likely to vote for Republicans in the upcoming midterm elections. 
https://t.co/oRX1lJyC4o",theMRC,DC Metro Area,"America's Media Watchdog. Parent company of @NewsBusters, @FreeSpeechAmer, @CNSNews, and @MRCTV.",42,12
2022-10-14,"@michaelcburgess Rising airfares are another example of CORPORATE GREED not inflation. I fly 10 times a month and haven't seen more than 3-5 empty seats on each flight. Fewer flights due to lack of pilots + increased demand + unprecedented GREED of Delta, United, American, etc. = higher prices",TigerPBP,,Common sense isn’t common,0,0
2022-10-14,Bitcoin Prices Get ‘Dangerously Close’ to a Key Level. Why Cryptos Are Rising. | Barron’s https://t.co/rlk9WdV5mJ,CryptoFrolic,,"Crypto Q&A, News and More",0,0
2022-10-14,"Zara have lost the plot.

The quality is dropping but the prices are rising ?????? https://t.co/MjTGeZSNtL",adje__,,"what's happening there, the NHS - I don't know what's happening there - but it's not nice at the end of the day",0,0
2022-10-14,"October 16 is #WorldFoodDay. The pandemic, international conflicts, a warming climate and rising prices is affecting food security everywhere, including LGL. What can be done? Be informed, get involved in decision making, reduce waste and buy local. https://t.co/0Zzn4hRPl5",LGLHealthUnit,"Leeds, Grenville and Lanark","We promote & protect the health of people who live, learn, work & play in Leeds, Grenville & Lanark through public health services & reliable health information",2,0
2022-10-14,@ElMioL1 @esaagar It’s difficult to find quotes from Dems on rising inflation or gas prices because they don’t want to address it in the media. They need to deflect attention from those issues until after the mid-terms. They’d rather act like those issues don’t exist…lol.,CoachBMiddleton,,Historia Magistra Vitae Est,0,0
2022-10-14,"@BevanWhitfield I am trying to shop as much as I can at Trader Joes, because their prices have stayed pretty steady.

I have a Kroger store one block from my house, and their prices have been rising (on Kroger brands) while their profits have steadily risen since 2021.",DarkLotusDream,Avalon,"Never give away your power! #VOTEBLUE
Starting over after my twitter account vanished.
#BLM #Metoo #LGBTQIA",18,7
2022-10-14,@RBReich Doesn't this mindset belong to the same theory that told us that the government can spend whatever it wants and never worry about rising prices?  That the Federal Reserve can simply keep suppressing interest rates and finance whatever politicians want to spend?,bashleydean,,,9,0
